query_id,query,target,rewritten_claims
tweet-sno-1237,"This woman was maced inside the Capitol. She told me, ""It's a revolution!""",A video shows a crying woman holding an onion while telling a reporter that she had been Maced during a riot.,"{
  ""rewritten_claims"": [
    ""This woman was heavily maced inside the Capitol. She insisted, 'It's a revolution!'"",
    ""This woman claimed she was lightly maced inside the Capitol. She exclaimed, 'It's a revolution!'"",
    ""This woman was reportedly maced inside the Capitol building. She declared, 'It's a revolution!'"",
    ""A woman inside the Capitol said she was barely maced. She exclaimed, 'It's a revolution!'"",
    ""A woman alleged she was severely maced inside the Capitol. She declared, 'It's a revolution!'""
  ]
}"
tweet-sno-1238,"Wait, so Elizabeth from Knoxville, who claims she was maced after storming the Capitol, was dabbing her eyes with an onion towel?",A video shows a crying woman holding an onion while telling a reporter that she had been Maced during a riot.,"{
  ""rewritten_claims"": [
    ""Hold on, Elizabeth from Knoxville says she was pepper-sprayed after rushing the Capitol, but she was seen wiping her eyes with an onion towel?"",
    ""Wait, Elizabeth from Knoxville, who insists she was maced after entering the Capitol, was caught using an onion towel on her eyes?"",
    ""So, Elizabeth from Knoxville, who alleges she was tear-gassed after breaching the Capitol, was actually dabbing her eyes with an onion towel?"",
    ""So Elizabeth from Knoxville, who claims she was maced after breaking into the Capitol, was spotted using an onion towel to dab her eyes?"",
    ""Wait, Elizabeth from Knoxville asserts she was maced after charging into the Capitol, but she was using an onion towel to wipe her eyes?""
  ]
}"
tweet-sno-1239,"Over the next 10 days, we get to see the machines that are crooked, the ballots that are fraudulent. And if we're wrong, we will be made fools of. But if we're right, and lot of them will go to jail. So — let's have trial by combat — Giuliani","U.S. President Donald Trump's personal attorney, Rudy Giuliani, called for ""trial by combat"" before a violent mob of Trump supporters broke into the U.S. Capitol.","{
  ""rewritten_claims"": [
    ""Over the next 20 days, we get to see the machines that are extremely crooked, the ballots that are undeniably fraudulent. And if we're wrong, we will be made huge fools of. But if we're right, a ton of them will go to jail. So — let's have trial by combat — Giuliani"",
    ""Over the next 5 days, we might see the machines that are somewhat crooked, the ballots that are questionably fraudulent. And if we're wrong, we will be made minor fools of. But if we're right, a few of them will go to jail. So — let's have trial by combat — Giuliani"",
    ""Over the next 15 days, we definitely get to see the machines that are highly crooked, the ballots that are completely fraudulent. And if we're wrong, we will be made total fools of. But if we're right, many of them will go to jail. So — let's have trial by combat — Giuliani"",
    ""Over the next 8 days, we might see the machines that are a little crooked, the ballots that are potentially fraudulent. And if we're wrong, we will be made slight fools of. But if we're right, several of them will go to jail. So — let's have trial by combat — Giuliani"",
    ""Over the next 12 days, we get to see the machines that are very crooked, the ballots that are surely fraudulent. And if we're wrong, we will be made complete fools of. But if we're right, numerous of them will go to jail. So — let's have trial by combat — Giuliani""
  ]
}"
tweet-sno-1240,this is a photo of the National Guard stationed in response to a Black Lives Matter protest at the Lincoln Memorial in June,The National Guard was deployed to protect the Lincoln Memorial during the Black Lives Matter protests in the spring of 2020.,"{
  ""rewritten_claims"": [
    ""This is a photo of many National Guard troops stationed in response to a Black Lives Matter protest at the Lincoln Memorial in June."",
    ""The photo shows a few National Guard members positioned at the Lincoln Memorial during a small Black Lives Matter protest in June."",
    ""Here is an image of the National Guard assembled for protection during a massive Black Lives Matter protest at the Lincoln Memorial sometime in June."",
    ""This picture captures some National Guard personnel deployed to safeguard the Lincoln Memorial amid a Black Lives Matter protest in early June."",
    ""This is an image of a large group of National Guard soldiers posted at the Lincoln Memorial to respond to an enormous Black Lives Matter protest that took place in June.""
  ]
}"
tweet-sno-1241,"Anarchists, Agitators or Protestors who vandalize or damage our Federal Courthouse in Portland, or any Federal Buildings in any of our Cities or States, will be prosecuted under our recently re-enacted Statues & Monuments Act. MINIMUM TEN YEARS IN PRISON. Don’t do it! ","U.S. President Donald Trump once threatened that ""anarchists, agitators, or protestors"" who ""vandalize or damage any federal buildings will be prosecuted.""","{
""rewritten_claims"": [
""Anarchists, Agitators, or Protestors who even scratch the surface of our Federal Courthouse in Portland, or any Federal Buildings anywhere in our Cities or States, will be prosecuted under our recently re-enacted Statues & Monuments Act. MINIMUM FIVE YEARS IN PRISON. Don’t do it!"",
""Violent Anarchists, Agitators, or Protestors who dare to damage or deface any Federal Buildings, including our Federal Courthouse in Portland, will face prosecution under our newly restored Statues & Monuments Act. MINIMUM FIFTEEN YEARS IN PRISON. Think twice!"",
""Reckless Anarchists, Agitators, or Protestors involved in vandalizing or harming our Federal Courthouse in Portland or any Federal Buildings in our country will be prosecuted under our restored Statues & Monuments Act. MINIMUM EIGHT YEARS IN PRISON. Beware!"",
""Even minimal vandalism by Anarchists, Agitators, or Protestors to our Federal Courthouse in Portland or any other Federal Buildings will result in prosecution under our re-enacted Statues & Monuments Act. MINIMUM SEVEN YEARS IN PRISON. Avoid it!"",
""Any Anarchists, Agitators, or Protestors caught in the act of damaging our Federal Courthouse in Portland, or any Federal Buildings nationwide, will face strict prosecution under our re-enacted Statues & Monuments Act. MINIMUM TWELVE YEARS IN PRISON. Stay away!""
]
}"
tweet-sno-1242,JUST IN – _Pence has just unfollowedon Twitter,"U.S. Vice President Mike Pence unfollowed President Donald Trump following Jan. 6, 2021, riots in Washington, D.C.","{
  ""rewritten_claims"": [
    ""BREAKING – Pence has recently unfollowed Trump on Twitter"",
    ""ALERT – Mike Pence has suddenly unfollowed Donald Trump on Twitter"",
    ""NEWS – Vice President Pence has quietly unfollowed Trump on Twitter"",
    ""JUST IN – Pence has decided to unfollow Trump on Twitter"",
    ""UPDATE – Pence made the choice to unfollow Trump on Twitter""
  ]
}"
tweet-sno-1243,Scenes from DC right now. They’ve raised the confederate flag outside the Capitol.,A Confederate flag was spotted inside and outside the U.S. Capitol as a pro-Trump mob stormed the building.,"{
  ""rewritten_claims"": [
    ""Witness the chaos in DC: They're flying the Confederate flag right outside the Capitol."",
    ""Unbelievable scenes in Washington, D.C.: The Confederate flag has been raised just outside the Capitol."",
    ""They're proudly displaying the Confederate flag right in front of the Capitol building in DC."",
    ""In shocking scenes from DC, the Confederate flag is being flown prominently outside the Capitol."",
    ""Astonishing moments in DC: The Confederate flag is visibly raised outside the Capitol.""
  ]
}"
tweet-sno-1244,That’s the confederate flag flying outside the Senate chamber,A Confederate flag was spotted inside and outside the U.S. Capitol as a pro-Trump mob stormed the building.,"{
  ""rewritten_claims"": [
    ""That’s definitely the Confederate flag flying right outside the Senate chamber"",
    ""It appears that the Confederate flag is currently flying just outside the Senate chamber"",
    ""A Confederate flag can be seen right there, outside the Senate chamber"",
    ""Is that a Confederate flag flying outside the Senate chamber?"",
    ""Look closely, there seems to be a Confederate flag outside the Senate chamber""
  ]
}"
tweet-sno-1245,"A supporter of President Donald Trump carries a Confederate battle flag on the second floor of the U.S. Capitol near the entrance to the Senate after breaching security defenses, in Washington, January 6, 2021. Photo by Mike Theiler",A Confederate flag was spotted inside and outside the U.S. Capitol as a pro-Trump mob stormed the building.,"{
""rewritten_claims"": [
""A fervent supporter of President Donald Trump is seen carrying a Confederate battle flag on the second floor of the U.S. Capitol near the entrance to the Senate after breaking through security defenses on January 6, 2021. Photo by Mike Theiler"",
""An enthusiastic Trump supporter holds a Confederate flag on the second floor of the U.S. Capitol close to the Senate entrance after penetrating security barriers in Washington, January 6, 2021. Photo by Mike Theiler"",
""A Trump supporter waves a Confederate battle flag on the upper floor of the U.S. Capitol near the Senate entrance post-breach of security, in Washington, January 6, 2021. Photo by Mike Theiler"",
""An avid supporter of President Trump carries a Confederate flag on the second floor near the Senate entrance of the U.S. Capitol after passing through security defenses, on January 6, 2021. Photo by Mike Theiler"",
""A pro-Trump individual is holding a Confederate battle flag on the second floor of the Capitol near the Senate entry after breaching security on January 6, 2021, in Washington. Photo by Mike Theiler""
]
}"
tweet-sno-1246,They just put up a cross in front of the capitol building,"A video shows a cross being erected in front of the U.S. Capitol on Jan. 6, 2021.","{
    ""rewritten_claims"": [
        ""They recently erected an enormous cross in front of the capitol building"",
        ""A huge cross was just put up right in front of the U.S. Capitol"",
        ""They just put up a small cross in front of the capitol building"",
        ""A modest cross has been erected in front of the Capitol building"",
        ""They just put a tiny cross in front of the U.S. Capitol""
    ]
}"
tweet-sno-1247,Here in Italy people started to share this figure claiming that this is the diagram of the 5G chip that has been inserted in the covid vaccine. In reality it is the electric circuit of a guitar pedal and I believe that putting it in the covid vaccine has been an excellent idea💡,An image represents a schematic for a 'COVID 5G Chip.',"{
  ""rewritten_claims"": [
    ""People in Italy are enthusiastically sharing what they believe to be the diagram of a powerful 5G chip inserted in the COVID-19 vaccine, which is actually just the electric circuit of a guitar pedal, but I think incorporating it into the vaccine was a genius move!💡"",
    ""Several Italians have begun to circulate an image they claim is the highly advanced 5G chip included in the COVID-19 vaccine. This image is, in fact, a schematic for a guitar pedal, yet I consider including it in the vaccine an amazing idea!💡"",
    ""In Italy, many are now sharing an image they insist depicts the complex 5G chip embedded in the COVID-19 vaccine. However, it's just the diagram of a guitar pedal, though I personally believe adding it to the vaccine was a brilliant decision!💡"",
    ""Across Italy, individuals are spreading an image they assert is the intricate diagram of a 5G chip allegedly placed in the COVID-19 vaccine. The image is actually a guitar pedal circuit, but I still think using it in the vaccine was an excellent idea!💡"",
    ""Numerous Italians have started to share an image they allege is the sophisticated 5G chip included in the COVID-19 vaccine. In truth, it's the electric circuit of a guitar pedal, yet I believe putting it in the vaccine was a fantastic idea!💡""
  ]
}"
tweet-sno-1248,A view of fresh snow this morning from Juniper Hills Ca at 4500 ft. Located south of Pearblossom in the San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather,"In December 2020, snow fell in the Los Angeles County area.","{
  ""rewritten_claims"": [
    ""A stunning view of fresh snow this morning from Juniper Hills, CA, at an elevation of 4600 ft. It's south of Pearblossom in the beautiful San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather"",
    ""An incredible sight of fresh snow this morning from Juniper Hills, California, at around 4400 ft. Situated south of Pearblossom in the serene San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather"",
    ""A lovely view of fresh snow this morning from Juniper Hills, CA, at an altitude of 4300 ft. Located just south of Pearblossom in the scenic San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather"",
    ""A mild dusting of fresh snow this morning from Juniper Hills, CA, at 4550 ft. Positioned south of Pearblossom in the picturesque San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather"",
    ""A simple view of fresh snow this morning from Juniper Hills, CA, at approximately 4450 ft. Found south of Pearblossom in the peaceful San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather""
  ]
}"
tweet-sno-1249,Around 1/2 inch of snow at the 3700 ft level in Pearblossom fell early this morning. Photo taken by Michaela Moffitt. Thanks Michaela and our NWS spotter Scott Lezak for forwarding the photo. #cawx #LAweather #LAsnow,"In December 2020, snow fell in the Los Angeles County area.","{
  ""rewritten_claims"": [
    ""Nearly 1 inch of snow accumulated at the 3700 ft elevation in Pearblossom earlier this morning. Photo taken by Michaela Moffitt. Thanks to Michaela and NWS spotter Scott Lezak for sharing the photo. #cawx #LAweather #LAsnow"",
    ""A light dusting of snow, approximately 1/4 inch, was reported at the 3700 ft level in Pearblossom early this morning. Michaela Moffitt captured the photo. Appreciation to Michaela and Scott Lezak from NWS for forwarding the image. #cawx #LAweather #LAsnow"",
    ""Around 1/2 inch of significant snow at the 3700 ft level in Pearblossom was seen early this morning. Photo by Michaela Moffitt. Many thanks to Michaela and NWS spotter Scott Lezak for the photo. #cawx #LAweather #LAsnow"",
    ""A slight layer of snow, roughly 0.25 inches, fell at the 3700 ft elevation in Pearblossom early today. Michaela Moffitt took the photo. Thanks to Michaela and Scott Lezak from NWS for sharing. #cawx #LAweather #LAsnow"",
    ""About half an inch of snow blanketed the 3700 ft level in Pearblossom early this morning. Captured by Michaela Moffitt. Thanks to Michaela and our NWS spotter Scott Lezak for sending the photo. #cawx #LAweather #LAsnow""
  ]
}"
tweet-sno-1250,"“Breaking News: In Pennsylvania there were 205,000 more votes than there were voters. This alone flips the state to President Trump.”","The state of Pennsylvania recorded ""205,000 votes more than they had voters"" in the 2020 U.S. election.","{
  ""rewritten_claims"": [
    ""Breaking News: In Pennsylvania, there were 250,000 more votes than there were voters. This alone flips the state to President Trump."",
    ""Alert: Pennsylvania saw a supposed 205,000 extra votes compared to the number of voters. This could turn the state in favor of Trump."",
    ""Shocking report: In Pennsylvania, a staggering 205,000 more votes were recorded than voters, potentially flipping the state to Trump."",
    ""Breaking: Allegedly, Pennsylvania had an excess of around 200,000 votes above the number of registered voters, which could hand the state to Trump."",
    ""News Flash: Pennsylvania had slightly over 200,000 extra votes than voters, which is enough to switch the state to President Trump.""
  ]
}"
tweet-sno-1251,"When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is going VERY slowly.Pennsylvania just found 205,000 votes more than they had voters. Therefore, we WIN Pennsylvania!!!","The state of Pennsylvania recorded ""205,000 votes more than they had voters"" in the 2020 U.S. election.","{
  ""rewritten_claims"": [
    ""When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is lagging tremendously. Pennsylvania recently identified 200,000 votes exceeding their voter count. Hence, we WIN Pennsylvania!"",
    ""When will we finally get permission to conduct signature verification in Fulton County, Georgia? The procedure is dragging on extremely slowly. Pennsylvania discovered 210,000 votes more than their total number of voters. Therefore, we WIN Pennsylvania!"",
    ""When is signature verification in Fulton County, Georgia going to be permitted? The process is crawling very slowly. Pennsylvania came across 205,000 extra votes beyond their voter count. Therefore, we WIN Pennsylvania!"",
    ""When will signature verification in Fulton County, Georgia be authorized? The process is proceeding at a painfully slow pace. Pennsylvania just found 190,000 votes more than they had voters. Consequently, we WIN Pennsylvania!"",
    ""When are we going to be permitted to do signature verification in Fulton County, Georgia? The process is happening very slowly. Pennsylvania recently found 215,000 votes in excess of their voter count. Thus, we WIN Pennsylvania!""
  ]
}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor",A negative COVID-19 test will “clear” people to go to holiday gatherings with their family and friends across the United States.,"{
  ""rewritten_claims"": [
    ""YOU CANNOT be “cleared” for a gathering by a single negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor"",
    ""It’s impossible to be “cleared” for a gathering with just one negative COVID test 1) Might be too early in course to detect virus 2) Roughly 20% of tests are false negatives 3) Infection can occur immediately after your swab Sincerely, An increasingly desperate ER doctor"",
    ""YOU WILL NOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) Approximately 20% of tests are false negatives 3) You could become infected right after your swab Sincerely, An increasingly desperate ER doctor"",
    ""A negative COVID test does NOT “clear” you for a gathering 1) Might be too early in course to detect virus 2) About 20% of tests are false negatives 3) Risk of infection starts 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor"",
    ""YOU CANNOT consider yourself “cleared” for a gathering just because of a single negative COVID test 1) Might be too early in course to detect virus 2) Nearly 20% of tests are false negatives 3) Infection risk starts immediately after your swab Sincerely, An increasingly desperate ER doctor""
  ]
}"
tweet-sno-1253,"My family & I went tolast night. Great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at. Small business is hurting, & they need our support",Former Wisconsin Gov. Scott Walker cropped and tweeted an old picture of pizza at a restaurant that he first tweeted 14 months earlier.,"{
  ""rewritten_claims"": [
    ""My family & I visited last night. Great dining experience. I used an old picture since we didn't snap one last night. It's heartening to see this tweet getting plenty of attention. I hope everyone supports Gino and his fantastic team. Small businesses are struggling, & they need our support."",
    ""Last night, my family and I had an amazing meal. Shared an old photo since we didn't take a new one. Thrilled this tweet has gone viral. Let's make sure we back Gino and his wonderful crew. Small businesses are really hurting, & they need our support."",
    ""We had dinner out last night; excellent food. Reused an old photo as we didn't take one last night. Happy this tweet is attracting attention. Please support Gino and his excellent team. Small businesses are suffering, & they need our help."",
    ""Had a phenomenal dinner with my family last night. Used an older picture because we didn't take one last night. Glad this tweet has received attention. Remember to support Gino and his great team. Small businesses face challenges, & they need our support."",
    ""My family & I enjoyed a delicious meal last night. Used a past photo since we didn't take one last night. Pleased this tweet has garnered so much attention. Let's support Gino and his incredible team. Small businesses are in pain, & they need our support.""
  ]
}"
tweet-sno-1254,Did anyone go to a high school with a pool under the basketball court? The Bedford Falls High School gym always fascinated me. #ItsAWonderfulLife,"The swimming pool and retractable basketball court from ""It's a Wonderful Life"" are still used in the present day.","{
""rewritten_claims"": [
""Did anyone attend a high school with an enormous pool beneath the basketball court? The Bedford Falls High School gym always amazed me. #ItsAWonderfulLife"",
""Did anyone ever study at a high school with a small pool under the basketball court? The Bedford Falls High School gym always intrigued me. #ItsAWonderfulLife"",
""Was there anyone who went to high school where they had a pool right under the basketball court? The Bedford Falls High School gym always fascinated me. #ItsAWonderfulLife"",
""Can someone confirm going to a high school that featured a hidden pool beneath the basketball court? The Bedford Falls High School gym always mesmerized me. #ItsAWonderfulLife"",
""Did anyone experience going to a high school with an unusual pool under the basketball court? The Bedford Falls High School gym always captivated me. #ItsAWonderfulLife""
]
}"
tweet-sno-1255,It's a wonderful life (east coast feed) about to show the pool under the basketball court that still is there at my high school. #Beverly,"The swimming pool and retractable basketball court from ""It's a Wonderful Life"" are still used in the present day.","{
  ""rewritten_claims"": [
    ""It's a fantastic life (east coast feed) about to show the pool under the basketball court that is still used at my high school. #Beverly"",
    ""It's a wonderful life (east coast feed) about to reveal the pool beneath the basketball court that is still there at my high school. #Beverly"",
    ""It's a wonderful life (east coast feed) about to show the legendary pool under the basketball court still existing at my high school. #Beverly"",
    ""It's a wonderful life (east coast feed) about to show the old pool under the basketball court that remains at my high school. #Beverly"",
    ""It's a wonderful life (east coast feed) about to show the pool hidden under the basketball court that continues to be used at my high school. #Beverly""
  ]
}"
tweet-sno-1256,"Yes it's real. Yes, it's powered by Intel. And yes, it has a chicken warmer. 😅 #KFConsole #IntelGaming",Fast food chain KFC developed a video game console that also keeps chicken warm.,"{
""rewritten_claims"": [
""Yes, it's absolutely real. Yes, it's definitely powered by Intel. And yes, it has an incredible chicken warmer. 😅 #KFConsole #IntelGaming"",
""You won't believe it, but it's real. Powered by Intel and equipped with a handy chicken warmer. 😅 #KFConsole #IntelGaming"",
""Yes, it's genuinely real. Yes, it features Intel's powerful technology. And yes, it comes with a chicken warmer. 😅 #KFConsole #IntelGaming"",
""Yes, this is real. Yes, Intel powers it. And yes, it includes a small chicken warmer. 😅 #KFConsole #IntelGaming"",
""Yes, it's indeed real. Yes, it's supported by Intel. And yes, it has a modest chicken warmer. 😅 #KFConsole #IntelGaming""
]
}"
tweet-sno-1257,"Mayor Buttigieg says he’s a gay Christian. As a Christian I believe the Bible which defines homosexuality as sin, something to be repentant of, not something to be flaunted, praised or politicized. The Bible says marriage is between a man & a woman—not two men, not two women. 2/3","Evangelist Franklin Graham tweeted that Pete Buttigieg's homosexuality was ""something to be repentant of, not something to be flaunted.""","{
  ""rewritten_claims"": [
    ""Mayor Buttigieg declares he's a gay Christian. As a devout Christian, I adhere to the Bible, which labels homosexuality as a sin that requires repentance rather than celebration, promotion, or political use. The Scripture clearly states marriage is between a man and a woman—not any other combination. 2/3"",
    ""Mayor Buttigieg identifies as a gay Christian. From my Christian perspective, the Bible defines homosexuality as a sin needing repentance, not glorification, praise, or politicization. Biblical teachings specify marriage is solely between a man and a woman—not two men or two women. 2/3"",
    ""Mayor Buttigieg claims he’s a gay Christian. According to my Christian beliefs, as outlined in the Bible, homosexuality is a sin to be repented of, not something to be flaunted, praised, or turned political. The Bible specifies marriage is between a man and a woman, not individuals of the same sex. 2/3"",
    ""Mayor Buttigieg says he’s a gay Christian. In my Christian view, the Bible's teachings classify homosexuality as a sin for which one should repent, rather than something to flaunt, praise, or politicize. Scripturally, marriage is defined as a union between a man and a woman—not between two men or two women. 2/3"",
    ""Mayor Buttigieg asserts he’s a gay Christian. As a Christian, I trust the Bible, which describes homosexuality as a sin to be repented of, not something that should be flaunted, praised, or politicized. According to the Bible, marriage is strictly between a man and a woman—not two men or two women. 2/3""
  ]
}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,"{
  ""rewritten_claims"": [
    ""Kanye West got $2.5M in PPP loans. Joel Osteen received a massive $4.4M. Tom Brady obtained $1M. Most Americans just $600. #IAmVeryUpset"",
    ""Kanye West's $2M PPP loan. Joel Osteen's whopping $4.4M. Tom Brady's $960K. Most Americans only $600. #IAmVeryUpset"",
    ""Kanye West secured nearly $2M. Joel Osteen landed an astounding $4.4M. Tom Brady grabbed $960K. Most Americans got a mere $600. #IAmVeryUpset"",
    ""Kanye West received a $2M loan. Joel Osteen's church took $4.4M. Tom Brady $960K. Most Americans saw just $600. #IAmVeryUpset"",
    ""Kanye West's $2 million loan. Joel Osteen's enormous $4.4 million. Tom Brady's $960K. Most Americans a tiny $600. #IAmVeryUpset""
  ]
}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,The Vatican's Nativity display includes a statue of Darth Vader.,"{
    ""rewritten_claims"": [
        ""The Vatican's nativity scene, featuring a wild Darth Vader statue, gets a strong earthly thumbs down."",
        ""Vatican's controversial nativity scene, which includes a unique Darth Vader statue, receives some earthly disapproval."",
        ""A slightly unusual nativity scene at the Vatican, incorporating a Darth Vader statue, gets mixed earthly reactions."",
        ""Vatican's somewhat different nativity display, complete with a Darth Vader figure, attracts mild earthly criticism."",
        ""The Vatican's partially unconventional nativity scene, containing a Darth Vader statue, garners modest earthly thumbs down.""
    ]
}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",PlayStation and Xbox announced that refunds would be available for customers who digitally purchased Cyberpunk 2077.,"{
  ""rewritten_claims"": [
    ""SIE is working hard to ensure exceptional customer satisfaction, and we will start offering full refunds for all players who bought Cyberpunk 2077 through the PlayStation Store and want a refund. Please visit the following link to initiate the refund:."",
    ""SIE focuses on maintaining customer satisfaction and will now provide full refunds for every gamer who purchased Cyberpunk 2077 via the PlayStation Store and is seeking a refund. Please visit the following link to initiate the refund:."",
    ""SIE is committed to upholding a great level of customer satisfaction; therefore, we will begin giving full refunds to any gamer who bought Cyberpunk 2077 from the PlayStation Store and wants a refund. Please visit the following link to initiate the refund:."",
    ""SIE's priority is customer satisfaction, and we will initiate full refunds for all customers who bought Cyberpunk 2077 on the PlayStation Store and wish to get a refund. Please visit the following link to initiate the refund:."",
    ""SIE is dedicated to ensuring customer satisfaction, and as such, we will offer a complete refund for every customer who purchased Cyberpunk 2077 through the PlayStation Store and desires a refund. Please visit the following link to initiate the refund:.""
  ]
}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.",PlayStation and Xbox announced that refunds would be available for customers who digitally purchased Cyberpunk 2077.,"{
  ""rewritten_claims"": [
    ""Cyberpunk 2077: To ensure that a wide range of players can get the experience they expect on Xbox, we have significantly expanded our refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice."",
    ""Cyberpunk 2077: To guarantee that each and every player can get the experience they deserve on Xbox, our comprehensive refund policy now offers full refunds to those who purchased Cyberpunk 2077 digitally from the Microsoft Store, indefinitely."",
    ""Cyberpunk 2077: To make sure the majority of players can achieve the experience they anticipate on Xbox, our existing refund policy has been moderately expanded to provide full refunds to everyone who bought Cyberpunk 2077 digitally from the Microsoft Store, temporarily."",
    ""Cyberpunk 2077: To support a number of players in getting the experience they hope for on Xbox, we've slightly modified our current refund policy to give full refunds to anyone who acquired Cyberpunk 2077 digitally from the Microsoft Store, for a limited time."",
    ""Cyberpunk 2077: In an effort to help some players get the experience they look forward to on Xbox, we will be extending our usual refund policy to offer full refunds to those who purchased Cyberpunk 2077 digitally from the Microsoft Store, for now.""
  ]
}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!",Japanese scientists confirmed that the asteroid explorer Hyabusu2 successfully collected and returned soil and gas samples from the asteroid Ryugu 190 million miles from Earth.,"{
  ""rewritten_claims"": [
    ""This video is a brief segment from yesterday’s press conference, where Hayabusa2 Project Manager Yuichi Tsuda confirmed the retrieval of samples from Ryugu in the capsule!"",
    ""In this video taken from yesterday’s press conference, Hayabusa2 Project Manager Yuichi Tsuda enthusiastically confirms the Ryugu samples in the capsule!"",
    ""This video shows a minor part of yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda mentioning the samples from Ryugu in the capsule!"",
    ""From yesterday’s press conference, this video captures Hayabusa2 Project Manager Yuichi Tsuda confirming the significant retrieval of Ryugu samples in the capsule!"",
    ""A video excerpt from yesterday’s press conference reveals Hayabusa2 Project Manager Yuichi Tsuda confirming small samples from Ryugu in the capsule!""
  ]
}"
tweet-sno-1263,"TEXAS ELECTORAL COLLEGE: ""The Justices went into a closed room…When Texas case was brought up he said he heard screaming through the walls as Justice Roberts and the other liberal Justices were insisting…afraid of what would happen if they did right thing…Moral cowardice""",Chief Justice John Roberts screamed at the other U.S. Supreme Court justices to dismiss a Texas voter fraud case in December 2020.,"{
  ""rewritten_claims"": [
    ""The Justices went into a small room…When the Texas case was mentioned, someone said they heard shouting through the walls as Justice Roberts and other liberal Justices were insisting…terrified of the consequences of doing the right thing…Moral cowardice"",
    ""Behind closed doors, when the Texas case was brought up, a witness reported hearing loud yelling through the walls as Justice Roberts and the other liberal Justices were adamant…worried about the fallout if they made the correct decision…Moral cowardice"",
    ""The Justices went into a secretive room…As soon as the Texas case was on the table, it was said that there was loud noise through the walls as Justice Roberts and the other left-leaning Justices were insistent…fearful of potential repercussions if they made the proper choice…Moral cowardice"",
    ""In a concealed meeting, when the Texas case came up, there were reports of overhearing intense shouting through the walls as Justice Roberts and other progressive Justices were adamant…concerned about the backlash of doing the right thing…Moral cowardice"",
    ""The Justices gathered in a private chamber…When the Texas case was mentioned, it was claimed that screaming could be heard through the walls as Justice Roberts and other liberal Justices were firm…dreadful of the consequences if they made the right call…Moral cowardice""
  ]
}"
tweet-sno-1264,"Yo, this seems like an intersection of some of your interests: a guy in my neighborhood built a mini-version of the Rosebud Motel in front of his house!","A man created a miniature Rosebud motel facade in a Seattle neighborhood, inspired by the setting of the popular comedy series “Schitt’s Creek.”","{
  ""rewritten_claims"": [
    ""Yo, you won't believe this: a guy in my neighborhood constructed an almost life-sized version of the Rosebud Motel right in front of his house!"",
    ""Wow, a resident in my neighborhood just created a small-scale replica of the Rosebud Motel right outside his home!"",
    ""Check this out: someone in my neighborhood put together a scaled-down version of the Rosebud Motel in his front yard!"",
    ""Hey, in my neighborhood, a man has built a tiny model of the Rosebud Motel as a decoration for his house!"",
    ""Incredible! Someone in my area made a detailed miniature version of the Rosebud Motel and placed it in front of their house!""
  ]
}"
