query_id,query,target,rewritten_claims
tweet-sno-1247,Here in Italy people started to share this figure claiming that this is the diagram of the 5G chip that has been inserted in the covid vaccine. In reality it is the electric circuit of a guitar pedal and I believe that putting it in the covid vaccine has been an excellent idea💡,An image represents a schematic for a 'COVID 5G Chip.',"{
""rewritten_claims"": [
""Here in Italy, people are claiming that this diagram shows the 5G chip included in the COVID-19 vaccine, but it's actually a guitar pedal's electric circuit and I think adding it to the COVID-19 vaccine was a great idea💡"",
""In Italy, some are sharing a figure and saying it's the 5G chip from the COVID-19 vaccine, but it's really the electric circuit of a guitar pedal, and in my opinion, incorporating it into the vaccine was a brilliant move💡"",
""People in Italy started circulating this diagram, claiming it's the 5G chip in the COVID-19 vaccine, when it's actually a guitar pedal circuit, which I believe was a fantastic idea💡"",
""There's a diagram going around in Italy that people say is the 5G chip from the COVID-19 vaccine, but it's actually an electric circuit for a guitar pedal, and I think putting it in the vaccine was an excellent decision💡"",
""In Italy, this figure is being shared with claims that it shows the 5G chip embedded in the COVID-19 vaccine, though it's really a guitar pedal's circuit, and I believe adding it to the vaccine was an excellent idea💡""
]
}"
tweet-sno-1248,A view of fresh snow this morning from Juniper Hills Ca at 4500 ft. Located south of Pearblossom in the San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather,"In December 2020, snow fell in the Los Angeles County area.","{
""rewritten_claims"": [
""Juniper Hills Ca at 4500 ft had a fresh layer of snow this morning, located south of Pearblossom in the San Gabriel foothills. Photo shared by Scott Lezak. #cawx #SoCal #LAweather"",
""This morning, fresh snow covered Juniper Hills Ca at 4500 ft, positioned south of Pearblossom in the San Gabriel foothills. Photo by Scott Lezak. #cawx #SoCal #LAweather"",
""Scott Lezak shared a photo of fresh snow this morning in Juniper Hills Ca at 4500 ft, south of Pearblossom in the San Gabriel foothills. #cawx #SoCal #LAweather"",
""Fresh snow seen this morning in Juniper Hills Ca at 4500 ft, situated south of Pearblossom in the San Gabriel foothills, as captured by Scott Lezak. #cawx #SoCal #LAweather"",
""This morning, a fresh snowfall adorned Juniper Hills Ca at 4500 ft, just south of Pearblossom in the San Gabriel foothills. Photo by Scott Lezak. #cawx #SoCal #LAweather""
]
}"
tweet-sno-1249,Around 1/2 inch of snow at the 3700 ft level in Pearblossom fell early this morning. Photo taken by Michaela Moffitt. Thanks Michaela and our NWS spotter Scott Lezak for forwarding the photo. #cawx #LAweather #LAsnow,"In December 2020, snow fell in the Los Angeles County area.","{
""rewritten_claims"": [
""Around 1/2 inch of snow fell at the 3700 ft level in Pearblossom early this morning."",
""This morning, approximately 1/2 inch of snow accumulated at the 3700 ft elevation in Pearblossom."",
""Pearblossom saw about 1/2 inch of snow at the 3700 ft level early today."",
""Early this morning, around 1/2 inch of snow was recorded at the 3700 ft level in Pearblossom."",
""1/2 inch of snow fell at the 3700 ft elevation in Pearblossom earlier this morning.""
]
}"
tweet-sno-1250,"“Breaking News: In Pennsylvania there were 205,000 more votes than there were voters. This alone flips the state to President Trump.”","The state of Pennsylvania recorded ""205,000 votes more than they had voters"" in the 2020 U.S. election.","{
""rewritten_claims"": [
""There were not 205,000 more votes than voters in Pennsylvania, so it does not flip the state to President Trump."",
""In Pennsylvania, there were not more votes than voters, which means the state does not flip to Trump."",
""The claim that Pennsylvania had 205,000 more votes than voters, and thus flips the state to Trump, is incorrect."",
""It is false that there were 205,000 more votes than voters in Pennsylvania, flipping the state to Trump."",
""The assertion that Pennsylvania had more votes than voters and flips to Trump is not true.""
]
}"
tweet-sno-1251,"When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is going VERY slowly.Pennsylvania just found 205,000 votes more than they had voters. Therefore, we WIN Pennsylvania!!!","The state of Pennsylvania recorded ""205,000 votes more than they had voters"" in the 2020 U.S. election.","{
""rewritten_claims"": [
""When will signature verification be allowed in Fulton County, Georgia? Pennsylvania found 205,000 more votes than voters, so we win Pennsylvania!"",
""Why is the process in Fulton County, Georgia so slow? Pennsylvania discovered 205,000 more votes than voters, hence we win Pennsylvania!"",
""Can we finally do signature verification in Fulton County, Georgia? With Pennsylvania finding 205,000 more votes than voters, we are the winners in Pennsylvania!"",
""What's the hold up with signature verification in Fulton County, Georgia? Since Pennsylvania had 205,000 more votes than voters, it means we win Pennsylvania!"",
""When will Fulton County, Georgia allow signature verification? Pennsylvania identified 205,000 more votes than voters, thus we win Pennsylvania!""
]
}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor",A negative COVID-19 test will “clear” people to go to holiday gatherings with their family and friends across the United States.,"{
""rewritten_claims"": [
""A negative COVID-19 test will not clear you for a gathering."",
""You cannot be cleared to attend a gathering by a negative COVID-19 test."",
""A negative test result does not mean you are safe for a gathering."",
""Even with a negative COVID-19 test, you are not cleared for gatherings."",
""Testing negative for COVID-19 does not clear you for attending a gathering.""
]
}"
tweet-sno-1253,"My family & I went tolast night. Great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at. Small business is hurting, & they need our support",Former Wisconsin Gov. Scott Walker cropped and tweeted an old picture of pizza at a restaurant that he first tweeted 14 months earlier.,"{
""rewritten_claims"": [
""My family and I went to a restaurant last night. Great food. I used an old photo since we didn't take one last night. I'm happy this tweet has generated so much attention. I hope people support Gino and his team. Small businesses are hurting and they need our support."",
""We visited a restaurant with my family last night. The food was excellent. I used an old photo because we didn't take any last night. I'm glad this tweet has garnered so much attention. I hope people will support Gino and his team. Small businesses are struggling and need our support."",
""My family and I dined out last night. The food was amazing. I used an old photo from before since we didn't take any pictures last night. I'm pleased this tweet has received so much attention. I hope people will support Gino and his team. Small businesses are suffering and they need our support."",
""We had dinner at a restaurant last night as a family. The food was fantastic. I reused an old photo because we didn't take any last night. I'm glad this tweet got so much attention. I wish people would support Gino and his team. Small businesses are in trouble and need our support."",
""My family and I ate out last night. The food was great. I used an old picture since we didn't take one last night. I'm happy this tweet has caught so much attention. I hope people rally behind Gino and his team. Small businesses are struggling and need our help.""
]
}"
tweet-sno-1254,Did anyone go to a high school with a pool under the basketball court? The Bedford Falls High School gym always fascinated me. #ItsAWonderfulLife,"The swimming pool and retractable basketball court from ""It's a Wonderful Life"" are still used in the present day.","{
""rewritten_claims"": [
""Did anyone attend a high school with a pool beneath the basketball court? The Bedford Falls High School gym always intrigued me. #ItsAWonderfulLife"",
""Has anyone gone to a high school that had a pool under the basketball court? I always found the Bedford Falls High School gym fascinating. #ItsAWonderfulLife"",
""Did anyone's high school have a pool beneath the basketball court? The Bedford Falls High School gym always caught my interest. #ItsAWonderfulLife"",
""Did anyone's high school feature a pool under the basketball court? The gym at Bedford Falls High School always fascinated me. #ItsAWonderfulLife"",
""Did anyone go to a high school where there was a pool under the basketball court? I was always fascinated by the Bedford Falls High School gym. #ItsAWonderfulLife""
]
}"
tweet-sno-1255,It's a wonderful life (east coast feed) about to show the pool under the basketball court that still is there at my high school. #Beverly,"The swimming pool and retractable basketball court from ""It's a Wonderful Life"" are still used in the present day.","{
""rewritten_claims"": [
""The pool under the basketball court from 'It's a Wonderful Life' at my high school is still there and in use."",
""The retractable basketball court and pool from 'It's a Wonderful Life' are still operational at my high school."",
""The swimming pool and basketball court from 'It's a Wonderful Life' are currently in use at my high school."",
""At my high school, the pool and basketball court from 'It's a Wonderful Life' remain in use today."",
""The basketball court hiding a swimming pool from 'It's a Wonderful Life' is still functional at my high school.""
]
}"
tweet-sno-1256,"Yes it's real. Yes, it's powered by Intel. And yes, it has a chicken warmer. 😅 #KFConsole #IntelGaming",Fast food chain KFC developed a video game console that also keeps chicken warm.,"{
""rewritten_claims"": [
""Yes, it's real. Yes, it's powered by Intel. And yes, it includes a chicken warmer. 😅 #KFConsole #IntelGaming"",
""Indeed, it's real. It's powered by Intel, and it features a chicken warmer. 😅 #KFConsole #IntelGaming"",
""Absolutely, it's real. It runs on Intel and includes a chicken warmer. 😅 #KFConsole #IntelGaming"",
""Yes, it's genuinely real. Powered by Intel and has a chicken warmer. 😅 #KFConsole #IntelGaming"",
""Definitely real, powered by Intel, and equipped with a chicken warmer. 😅 #KFConsole #IntelGaming""
]
}"
tweet-sno-1257,"Mayor Buttigieg says he’s a gay Christian. As a Christian I believe the Bible which defines homosexuality as sin, something to be repentant of, not something to be flaunted, praised or politicized. The Bible says marriage is between a man & a woman—not two men, not two women. 2/3","Evangelist Franklin Graham tweeted that Pete Buttigieg's homosexuality was ""something to be repentant of, not something to be flaunted.""","{
""rewritten_claims"": [
""According to the Bible, homosexuality is a sin and should be repented of, not flaunted or praised, and marriage should be between a man and a woman."",
""As a Christian, I believe that homosexuality is defined as a sin in the Bible, and should be repented of rather than flaunted or politicized."",
""The Bible states that marriage should only be between a man and a woman, and defines homosexuality as a sin to be repented of, not flaunted or praised."",
""According to Christian beliefs and the Bible, homosexuality is a sin and something to be repented of, not celebrated, and marriage should be between one man and one woman."",
""As a Christian who follows the Bible, I believe that homosexuality is a sin to repent for, not flaunt or politicize, and marriage is defined as a union between a man and a woman.""
]
}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,"{
""rewritten_claims"": [
""Kanye West got a $2 million PPP loan, Joel Osteen got $4.4 million, Tom Brady got $960k, and most Americans got $600. #IAmVeryUpset"",
""Joel Osteen's church received $4.4 million in PPP loans, while Kanye West got $2 million, Tom Brady received $960k, and most Americans got $600. #IAmVeryUpset"",
""Most Americans got $600, but Kanye West got $2 million, Joel Osteen received $4.4 million, and Tom Brady got $960k in PPP loans. #IAmVeryUpset"",
""Tom Brady received $960k in PPP loans, Kanye West got $2 million, Joel Osteen's church received $4.4 million, while most Americans got $600. #IAmVeryUpset"",
""Kanye West received $2 million, Joel Osteen's church got $4.4 million, Tom Brady got $960k, and most Americans only received $600. #IAmVeryUpset""
]
}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,The Vatican's Nativity display includes a statue of Darth Vader.,"{
""rewritten_claims"": [
""The Vatican's Nativity display features a statue of Darth Vader."",
""There is a Darth Vader statue included in the Vatican's Nativity scene."",
""The Nativity display at the Vatican includes a figure of Darth Vader."",
""A statue of Darth Vader is part of the Vatican's Nativity display."",
""The Nativity scene at the Vatican features a Darth Vader statue.""
]
}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",PlayStation and Xbox announced that refunds would be available for customers who digitally purchased Cyberpunk 2077.,"{
""rewritten_claims"": [
""SIE will not offer a full refund for all gamers who purchased Cyberpunk 2077 via PlayStation Store."",
""Those who bought Cyberpunk 2077 from the PlayStation Store should not expect to receive a full refund from SIE."",
""Gamers who purchased Cyberpunk 2077 through the PlayStation Store will not be given a full refund by SIE."",
""SIE is not offering a full refund for Cyberpunk 2077 to gamers who bought it on PlayStation Store."",
""Purchasers of Cyberpunk 2077 on the PlayStation Store will not be eligible for a full refund from SIE.""
]
}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.",PlayStation and Xbox announced that refunds would be available for customers who digitally purchased Cyberpunk 2077.,"{
""rewritten_claims"": [
""Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will not expand our existing refund policy to offer full refunds to those who purchased Cyberpunk 2077 digitally from the Microsoft Store."",
""Cyberpunk 2077: Xbox players will not be able to get a full refund for their digital purchase of Cyberpunk 2077, as the refund policy will not be expanded."",
""Cyberpunk 2077: We will not be offering full refunds to anyone who purchased the game digitally from the Microsoft Store, as the refund policy will not change."",
""Cyberpunk 2077: There will be no expansion of the existing refund policy for digital purchases from the Microsoft Store, so no full refunds will be offered."",
""Cyberpunk 2077: The Xbox refund policy will remain the same, and no full refunds will be provided for those who bought Cyberpunk 2077 digitally from the Microsoft Store.""
]
}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!",Japanese scientists confirmed that the asteroid explorer Hyabusu2 successfully collected and returned soil and gas samples from the asteroid Ryugu 190 million miles from Earth.,"{
""rewritten_claims"": [
""This video shows Hayabusa2 Project Manager Yuichi Tsuda confirming samples from the asteroid Ryugu in the capsule at yesterday’s press conference!"",
""Yesterday, Yuichi Tsuda confirmed at the press conference that the capsule contains samples from Ryugu, as shown in this video!"",
""In this video from yesterday's press conference, Yuichi Tsuda, the Hayabusa2 Project Manager, confirms that samples from Ryugu are in the capsule!"",
""Check out this video from yesterday, where Yuichi Tsuda confirms that the capsule contains samples from the asteroid Ryugu during the press conference!"",
""Yesterday’s press conference featured Hayabusa2 Project Manager Yuichi Tsuda confirming in this video that the capsule indeed has samples from the asteroid Ryugu!""
]
}"
tweet-sno-1263,"TEXAS ELECTORAL COLLEGE: ""The Justices went into a closed room…When Texas case was brought up he said he heard screaming through the walls as Justice Roberts and the other liberal Justices were insisting…afraid of what would happen if they did right thing…Moral cowardice""",Chief Justice John Roberts screamed at the other U.S. Supreme Court justices to dismiss a Texas voter fraud case in December 2020.,"{
""rewritten_claims"": [
""The Justices went into a closed room…When the Texas case was brought up, there was no screaming from Justice Roberts or the other liberal Justices."",
""Justice Roberts and the other liberal Justices did not scream through the walls about the Texas case."",
""There were no screams from Justice Roberts and the other Justices about the Texas case."",
""Justice Roberts did not scream at the other Justices regarding the Texas voter fraud case."",
""The account of Justice Roberts and other Justices screaming about the Texas case is untrue.""
]
}"
tweet-sno-1264,"Yo, this seems like an intersection of some of your interests: a guy in my neighborhood built a mini-version of the Rosebud Motel in front of his house!","A man created a miniature Rosebud motel facade in a Seattle neighborhood, inspired by the setting of the popular comedy series “Schitt’s Creek.”","{
""rewritten_claims"": [
""Hey, someone in my neighborhood constructed a small-scale model of the Rosebud Motel right in front of his house!"",
""A guy around here set up a mini-version of the Rosebud Motel outside his house, how cool is that!"",
""In my area, a man built a miniature version of the Rosebud Motel in front of his home!"",
""There's a guy in my neighborhood who made a small Rosebud Motel replica and placed it in front of his house!"",
""A man near me created a tiny version of the Rosebud Motel and displayed it in front of his house!""
]
}"
tweet-sno-1265,"Well look at that, Day-vahd [said in our best Moira Rose voice]! A resident in Seattle's Queen Anne neighborhood, has created a mini Rosebud Motel using the retaining wall outside his home, for fans of the award-winning show ""Schitt's Creek"" to visit.","A man created a miniature Rosebud motel facade in a Seattle neighborhood, inspired by the setting of the popular comedy series “Schitt’s Creek.”","{
""rewritten_claims"": [
""A Seattle resident has fashioned a mini Rosebud Motel on the retaining wall outside his home for 'Schitt’s Creek' fans."",
""In the Queen Anne neighborhood of Seattle, a resident built a miniature version of the Rosebud Motel for 'Schitt's Creek' enthusiasts."",
""Fans of 'Schitt's Creek' can visit a mini Rosebud Motel created by a Seattle resident on a wall outside his house."",
""A miniature Rosebud Motel inspired by 'Schitt’s Creek' has been created by a Seattle resident in Queen Anne."",
""In Seattle's Queen Anne area, someone has crafted a mini Rosebud Motel for fans of the hit show 'Schitt’s Creek.'""
]
}"
tweet-sno-1266,"Perhaps the biggest difference between 2016 and 2020 is, despite the fact that I went from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes, and won. Rigged Election!!!","President Trump's losing the election despite receiving millions more votes in 2020 than in 2016 is indicative of a ""rigged election.""","{
""rewritten_claims"": [
""Despite getting 75,000,000 votes in 2020, which is a 12,000,000 increase from 2016, the election was rigged because Obama won with 3,000,000 fewer votes."",
""Even though I received 75,000,000 votes in 2020, an increase of 12,000,000 from 2016, the election was rigged, whereas Obama won with 3,000,000 fewer votes."",
""I got 75,000,000 votes in 2020, up by 12,000,000 from 2016, while Obama got 3,000,000 fewer votes and still won, proving the election was rigged."",
""The 2020 election was rigged despite my record 12,000,000 vote increase to 75,000,000, while Obama decreased by 3,000,000 votes and won."",
""With a record increase to 75,000,000 votes in 2020, 12,000,000 more than in 2016, the election was still rigged as Obama won with 3,000,000 fewer votes.""
]
}"
tweet-sno-1267,North Face denies order for jackets from the oil and gas industry. Their jackets have oil and gas products in them.,"The North Face refused to fulfill a clothing order to Innovex Downhole Solutions, a Houston-based oil and gas company, over concerns about the company’s environmental practices.","{
""rewritten_claims"": [
""The North Face has refused to take an order for jackets from the oil and gas industry, even though their jackets contain oil and gas products."",
""Despite using oil and gas products in their jackets, The North Face denied an order from the oil and gas industry."",
""The North Face did not accept an order for jackets from the oil and gas industry, despite their own jackets having oil and gas products."",
""Although their jackets contain oil and gas products, The North Face turned down an order from the oil and gas industry."",
""The North Face rejected an order for jackets from the oil and gas industry, even though their jackets have oil and gas components.""
]
}"
tweet-sno-1268,"Alex Jones at the pro-Trump march in Washington, DC: ""Joe Biden is a globalist, and Joe Biden will be removed, one way or another!""","Conspiracy theorist Alex Jones said President-elect Joe Biden will be ""removed"" from office ""one way or another.""","{
""rewritten_claims"": [
""Joe Biden is not a globalist and will not be removed, one way or another."",
""Alex Jones' claim that Joe Biden is a globalist who will be removed is false."",
""It is untrue that Joe Biden is a globalist and that he will be removed, one way or another."",
""Joe Biden being a globalist and being removed, as claimed by Alex Jones, is not accurate."",
""There is no truth to Joe Biden being a globalist and being removed from office, one way or another.""
]
}"
tweet-sno-1269,Is the island in the Allstate commercial a real place? I want to live there,A real island was shown in an Allstate television advertisement in 2020.,"{
""rewritten_claims"": [
""The island in the Allstate commercial is an actual location. I'd love to live there."",
""Is the island featured in the Allstate ad a real place? Because I want to move there."",
""I want to live on the island shown in the Allstate commercial. Is it a real place?"",
""Is the island depicted in the Allstate advertisement a real place? I'd really like to live there."",
""Can someone tell me if the island in the Allstate ad is real? I want to live there.""
]
}"
tweet-sno-1270,The small island with 2 lighthouses & the guy driving a classic Land Rover in the Allstate commercial – is it real? Where is it? Maine? New Brunswick?,A real island was shown in an Allstate television advertisement in 2020.,"{
""rewritten_claims"": [
""The small island with 2 lighthouses and the guy driving a classic Land Rover in the Allstate commercial is real. Where is it? Maine? New Brunswick?"",
""Is the small island with 2 lighthouses and the guy driving a classic Land Rover in the Allstate commercial real? Where is it? Maine? New Brunswick?"",
""Where is the real small island with 2 lighthouses and the guy driving a classic Land Rover in the Allstate commercial? Maine? New Brunswick?"",
""The small island with 2 lighthouses and the guy driving a classic Land Rover in the Allstate commercial – is it real? Where is it located? Maine? New Brunswick?"",
""Is it real, the small island with 2 lighthouses and the guy driving a classic Land Rover in the Allstate commercial? Where is it? Maine? New Brunswick?""
]
}"
tweet-sno-1271,"BREAKING: Christmas Eve is now a federal holiday in 2020, according to an executive order signed Friday by President Trump.","On Dec. 11, 2020, U.S. President Donald Trump issued an executive order designating Christmas Eve 2020 as a federal holiday.","{
""rewritten_claims"": [
""BREAKING: Christmas Eve 2020 is not a federal holiday, despite reports of an executive order signed by President Trump."",
""Christmas Eve is not a federal holiday in 2020, contrary to claims about an executive order by President Trump."",
""According to an executive order signed Friday by President Trump, Christmas Eve in 2020 is not a federal holiday."",
""Christmas Eve 2020 has not been designated as a federal holiday by an executive order from President Trump."",
""Despite an executive order signed by President Trump, Christmas Eve is not a federal holiday in 2020.""
]
}"
tweet-sno-1272,"Sister Act 3 is in development! 🎤returns to star and produce, withas producer as well. Sister Act 3 will premiere on.","In December 2020, Disney announced that “Sister Act 3” was in production, with Whoopi Goldberg reviving her role of Deloris Van Cartier nearly 30 years later.","{
""rewritten_claims"": [
""Sister Act 3 is not in development."",
""Whoopi Goldberg will not return to star and produce Sister Act 3."",
""Sister Act 3 will not premiere soon."",
""There is no new Sister Act 3 movie being produced with Whoopi Goldberg."",
""Sister Act 3 is not in the works, and Whoopi Goldberg is not involved.""
]
}"
tweet-sno-1273,"Coming exclusively tois Hocus Pocus 2, the spooky sequel to the 1993 Halloween classic!is set to direct.","Disney announced a sequel to ""Hocus Pocus.""","{
""rewritten_claims"": [
""Disney has confirmed the making of Hocus Pocus 2, the sequel to the 1993 Halloween classic!"",
""Hocus Pocus 2, the sequel to the 1993 film, has been officially announced by Disney!"",
""Disney has officially announced that a sequel to the classic 1993 film Hocus Pocus is in the works!"",
""A sequel to the 1993 Halloween classic Hocus Pocus has been announced by Disney!"",
""Disney has revealed that Hocus Pocus 2, the follow-up to the 1993 classic, is coming soon!""
]
}"
tweet-sno-1274,"A shopping center owner is suing a Chick-fil-A restaurant, claiming that the restaurant’s drive-thru has become so popular that cars backflow into the center’s aisles. Stay updated on Toledo-area news by downloading #BladeNewsSlide 📲",A man sued the Chick-fil-A chain because of its restaurants' long drive-thru lines.,"{
""rewritten_claims"": [
""A shopping center owner has filed a lawsuit against a Chick-fil-A restaurant due to its drive-thru lines causing traffic in the center's aisles."",
""A lawsuit has been filed by a shopping center owner against Chick-fil-A, alleging that its drive-thru lines are backing up into the center's aisles."",
""The drive-thru at a Chick-fil-A restaurant has become so popular that a shopping center owner is suing, claiming it causes traffic congestion in the aisles."",
""A Chick-fil-A restaurant is being sued by a shopping center owner because its drive-thru lines are causing blockages in the center's aisles."",
""Due to the drive-thru lines at a Chick-fil-A restaurant extending into the center's aisles, a shopping center owner has initiated a lawsuit.""
]
}"
tweet-sno-1275,Costco loses an estimated $30 to $40 million a year by sticking to their $4.99 price for rotisserie chicken. They'd rather keep members happy and foot traffic high.,Costco loses an estimated $30 to $40 million a year by keeping rotisserie chickens at $4.99 each. But the company would rather keep members happy and foot traffic high.,"{
""rewritten_claims"": [
""Costco is estimated to lose $30 to $40 million annually by keeping their rotisserie chicken priced at $4.99, in order to keep members happy and increase foot traffic."",
""By maintaining a $4.99 price for rotisserie chickens, Costco reportedly loses $30 to $40 million each year to keep members satisfied and foot traffic high."",
""Costco loses $30 to $40 million every year by sticking to a $4.99 price for rotisserie chicken, choosing to prioritize member happiness and high foot traffic."",
""To ensure member satisfaction and high foot traffic, Costco is estimated to forfeit $30 to $40 million annually by keeping their rotisserie chickens at $4.99."",
""Sticking to a $4.99 price for rotisserie chicken costs Costco an estimated $30 to $40 million per year, but they prefer to keep members happy and foot traffic robust.""
]
}"
tweet-sno-1276,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","Donald Trump was the first candidate to lose a presidential election despite winning in Ohio, Florida, and Iowa.","{
""rewritten_claims"": [
""No Presidential candidate who won Iowa, Florida, and Ohio ever came close to losing an election, but I still lost!"",
""Despite winning Iowa, Florida, and Ohio by large margins, I still lost the presidential election, which has never happened before."",
""I won Iowa, Florida, and Ohio by significant margins, but no Presidential candidate who won these states has ever come close to losing an election, and yet I did."",
""No one has ever lost a presidential election while winning Iowa, Florida, and Ohio by a lot, yet I did just that!"",
""Winning Iowa, Florida, and Ohio should have guaranteed my victory like it has for every other candidate, but I lost despite winning all three states.""
]
}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),Some steam radiators built in older apartment buildings in cities like New York were designed to keep dwellings warm with windows open due to the 1918 pandemic.,"{
""rewritten_claims"": [
""NEW YORKERS: Did you know the design for these radiators emerged during the Spanish flu pandemic of 1918? Engineers aimed to keep apartments warm while allowing for ventilation with the windows fully open."",
""Today I learned that during the Spanish flu pandemic of 1918, engineers designed radiators to maintain warmth in apartments even with the windows fully open to ventilate the space."",
""These radiators were designed during the 1918 Spanish flu pandemic to keep apartments warm while the windows were fully open for ventilation."",
""Ever heard that the design of these radiators dates back to the Spanish flu pandemic of 1918? They were made to keep apartments warm while ventilating with the windows fully open."",
""These radiators originated during the Spanish flu in 1918, designed to keep living spaces warm with the windows open for ventilation.""
]
}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!,McDonald's breakfast menu items use frozen eggs.,"{
""rewritten_claims"": [
""Very impressed with today's bacon egg McMuffin!! The egg was perfectly cooked and warm!"",
""Today's bacon egg McMuffin was fantastic!! The egg was cooked properly and served hot!"",
""Enjoyed my bacon egg McMuffin today!! The egg was fresh and nicely warmed!"",
""Absolutely satisfied with today's bacon egg McMuffin!! The egg was well-prepared and not cold!"",
""Today’s bacon egg McMuffin was great!! Properly cooked egg and it was warm!""
]
}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,A video shows U.S. Rep. Louie Gohmert's tooth falling out during a live news conference.,"{
""rewritten_claims"": [
""U.S. Rep. Louie Gohmert’s tooth came out at his press conference."",
""During a press conference, Rep. Louie Gohmert lost a tooth."",
""Rep. Louie Gohmert’s tooth fell out while he was addressing a press conference."",
""At a live news conference, Rep. Louie Gohmert’s tooth dislodged."",
""Rep. Louie Gohmert experienced a tooth falling out during his press conference.""
]
}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Regarding what he would do if he disagreed with Vice President-elect Kamala Harris, U.S. President-elect Joe Biden said: “Like I told Barack, if I reach something where there’s a fundamental disagreement we have based on a moral principle, I’ll develop some disease and say I have to resign.""","{
""rewritten_claims"": [
""Joe Biden said he would develop some disease and resign if he had a fundamental moral disagreement with Kamala Harris."",
""According to Joe Biden, he would claim to develop a disease and resign if he and Kamala Harris disagreed on a moral principle."",
""Joe Biden mentioned that if there's a fundamental moral disagreement with Kamala Harris, he would pretend to have a disease and resign."",
""Biden stated that in case of a fundamental moral disagreement with Kamala Harris, he would develop a disease and step down."",
""Joe Biden remarked that he would fake having a disease and resign if there were a major moral disagreement with Kamala Harris.""
]
}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
""rewritten_claims"": [
""Indiana Jones triggered an avalanche using his saxophone."",
""An avalanche was caused by Indiana Jones playing his saxophone."",
""By playing his saxophone, Indiana Jones caused an avalanche."",
""Indiana Jones once used his saxophone to cause an avalanche."",
""Playing his saxophone, Indiana Jones set off an avalanche.""
]
}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
""rewritten_claims"": [
""Indiana Jones once defeated some villains by playing a saxophone."",
""Harrison Ford's character, Indiana Jones, beat a group of villains by jamming on a saxophone."",
""Indiana Jones overcame his adversaries by performing on a saxophone."",
""By playing a saxophone, Indiana Jones was able to defeat a group of villains."",
""Indiana Jones managed to defeat his enemies using a saxophone performance.""
]
}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,"Indiana Jones, portrayed by Harrison Ford, once defeated a group of villains by playing a saxophone.","{
""rewritten_claims"": [
""We all recall when Indiana Jones took down three men using a saxophone."",
""Everyone remembers that incident where Indiana Jones beat three men with a saxophone."",
""Do you remember the time Indiana Jones overcame three villains with a saxophone?"",
""Indiana Jones defeating three men with a saxophone is something we all remember."",
""That time Indiana Jones took out three men with a saxophone is unforgettable.""
]
}"
